"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"TicketLiquidator",,"11773785","Lady Antebellum","Find tickets to Lady Antebellum at Ticket Liquidator","Lady Antebellum, Lady Antebellum tickets, Lady Antebellum tour, Lady Antebellum concert, Country MegaTicket","Banner","N/A","N/A","21-Jul-2014","<a href=""http://www.tkqlhce.com/click-7839687-11773785-1405955857000"" target=""_blank""> <img src=""http://www.ftjcfx.com/image-7839687-11773785-1405955857000"" width=""285"" height=""170"" alt=""Lady Antebellum tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151409?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-11773785-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11663215","Justin Timberlake","Justin Timberlake Tickets","Justin Timberlake, Justin Timberlake Tickets, JT Tickets, Justin Timberlake Tour, Justin Timberlake Concert","Text Link","N/A","N/A","21-Jul-2014","<a href=""http://www.dpbolvw.net/click-7839687-11663215-1405955857000"" target=""_blank"">Justin Timberlake Tickets</a><img src=""http://www.ftjcfx.com/image-7839687-11663215-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151410?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-11663215-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"12004658","Taylor Swift2","Find tickets to Taylor Swift on Ticket Liquidator.","taylor swift tickets,taylor swift,taylor swift schedule,taylor swift tour,taylor swift concerts,taylor swift tour dates,taylor swift information,1989,1989 tour,shake it off","Banner","N/A","N/A","13-Nov-2014","<a href=""http://www.tkqlhce.com/click-7839687-12004658-1415887251000"" target=""_blank""> <img src=""http://www.ftjcfx.com/image-7839687-12004658-1415887251000"" width=""360"" height=""480"" alt=""Taylor Swift tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151411?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-12004658-1415887251000","N/A","","","","Events","2916100","Active","English","No"
"TicketNetwork",,"10535484","General - Las Vegas","Link to Las Vegas Tickets on TicketNetwork.com","Las Vegas Tickets, cirque du soleil, the beatles love, blue man group, v the ultimate variety show, barry manilow, the producers, la reve, legends in concert, louie anderson, stripper 101, cher, fantasy","Text Link","0.00 € EUR","N/A","18-Jul-2014","<a href=""http://www.dpbolvw.net/click-7839687-10535484-1405698138000"" target=""_blank"">Las Vegas Tickets</a><img src=""http://www.awltovhc.com/image-7839687-10535484-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-16151412?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-10535484-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketLiquidator",,"11790952","Macklemore and Ryan Lewis 2","Find tickets to Macklemore and Ryan Lewis at Ticket Liquidator.","Macklemore and Ryan Lewis, Macklemore and Ryan Lewis tickets, Macklemore and Ryan Lewis tour, Macklemore tickets, Ryan Lewis tickets, live concert events","Banner","N/A","N/A","21-Jul-2014","<a href=""http://www.dpbolvw.net/click-7839687-11790952-1405955857000"" target=""_blank""> <img src=""http://www.lduhtrp.net/image-7839687-11790952-1405955857000"" width=""210"" height=""125"" alt=""Macklemore and Ryan Lewis"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151413?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-11790952-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11790926","Macklemore and Ryan Lewis","Find tickets to Macklemore and Ryan Lewis at Ticket Liquidator.","Macklemore and Ryan Lewis, Macklemore and Ryan Lewis tickets, Macklemore and Ryan Lewis tour, Macklemore tickets, Ryan Lewis tickets, live concert events","Banner","N/A","N/A","21-Jul-2014","<a href=""http://www.dpbolvw.net/click-7839687-11790926-1405955857000"" target=""_blank""> <img src=""http://www.lduhtrp.net/image-7839687-11790926-1405955857000"" width=""285"" height=""170"" alt=""Macklemore and Ryan Lewis"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151414?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-11790926-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"12120370","Taylor Swift4","Find Taylor Swift tickets at Ticket Liquidator.","taylor swift tickets,taylor swift,taylor swift schedule,taylor swift tour,taylor swift concerts,taylor swift tour dates,taylor swift information,1989,1989 tour,shake it off","Banner","N/A","N/A","13-Feb-2015","<a href=""http://www.dpbolvw.net/click-7839687-12120370-1423842834000"" target=""_blank""> <img src=""http://www.lduhtrp.net/image-7839687-12120370-1423842834000"" width=""468"" height=""60"" alt=""Taylor Swift tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151415?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-12120370-1423842834000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"10888934","Jimmy Buffett","Jimmy Buffett is on tour and the parrotheads are looking for tickets and tailgate parties across the USA. Place this banner and make some conversions from Buffett's mass appeal.","Jimmy Buffett tickets, Jimmy Buffett schedule, Jimmy Buffett tour, parrothead merchandise, Jimmy Buffett concert dates, Jimmy Buffett, cheeseburger in paradise","Banner","N/A","N/A","21-Jul-2014","<a href=""http://www.tkqlhce.com/click-7839687-10888934-1405955857000"" target=""_blank""> <img src=""http://www.lduhtrp.net/image-7839687-10888934-1405955857000"" width=""120"" height=""240"" alt=""Jimmy Buffett tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151416?target=_blank&mouseover=N""></script>","http://www.kqzyfj.com/click-7839687-10888934-1405955857000","Sale/Discount","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"10810801","Find Cheap Tickets","Small eye-catching button to place on sites where tickets are sold or events are featured as content. ","Cheap tickets, event tickets, sports tickets, concert tickets, theater tickets, buy tickets, tickets, football tickets, baseball tickets, playoff tickets. ","Banner","N/A","N/A","21-Jul-2014","<a href=""http://www.tkqlhce.com/click-7839687-10810801-1405955857000"" target=""_blank""> <img src=""http://www.ftjcfx.com/image-7839687-10810801-1405955857000"" width=""120"" height=""60"" alt=""Find cheap tickets!"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151417?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-10810801-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"10786901","American Idols Live tickets","American Idol is selling well once again in its latest season, and it is a solid earner.","American Idols Live tickets, American Idols tickets, American Idol, Idol tickets, cheap American Idols Live tickets, American Idol tickets, cheap concerts, cheap event tickets, cheap events, reality TV shows, TV shows, idol tickets, cheap idol tickets","Text Link","N/A","N/A","21-Jul-2014","<a href=""http://www.jdoqocy.com/click-7839687-10786901-1405955857000"" target=""_blank"">American Idols Live tickets!</a><img src=""http://www.awltovhc.com/image-7839687-10786901-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-16151418?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-10786901-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11893839","Justin Timberlake","Find tickets to Justin Timberlake at Ticket Liquidator.","Justin Timberlake, Justin Timberlake tickets, Justin Timberlake tour, Justin Timberlake concert, 20/20 experience","Banner","N/A","N/A","24-Jul-2014","<a href=""http://www.kqzyfj.com/click-7839687-11893839-1406209589000"" target=""_blank""> <img src=""http://www.lduhtrp.net/image-7839687-11893839-1406209589000"" width=""210"" height=""125"" alt=""Justin Timberlake tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-16151419?target=_blank&mouseover=N""></script>","http://www.dpbolvw.net/click-7839687-11893839-1406209589000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11765913","Backstreet Boys and Avril Lavigne","Find tickets to the Backstreet Boys and Avril Lavigne tour at Ticket Liquidator","Backstreet Boys tickets, Backstreet Boys and Avril Lavigne tickets, Avril Lavigne tickets, Backstreet Boys and Avril Lavigne tour, live concert events","Banner","N/A","N/A","21-Jul-2014","<a href=""http://www.tkqlhce.com/click-7839687-11765913-1405955857000"" target=""_blank""> <img src=""http://www.ftjcfx.com/image-7839687-11765913-1405955857000"" width=""210"" height=""125"" alt=""Backstreet Boys and Avril Lavigne tickets"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151420?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-11765913-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketNetwork",,"10535486","General - New York Events","Link to tickets to all events in New York City","concert tickets, theater tickets, broadway tickets, new york city, manhattan, new york, lion king, wicked, grease, chicago, rent, mamma mia, hairspray, legally blonde, madison square garden, mgs, radio city music hall","Text Link","0.00 € EUR","N/A","18-Jul-2014","<a href=""http://www.anrdoezrs.net/click-7839687-10535486-1405698138000"" target=""_blank"">New York Events Tickets</a><img src=""http://www.lduhtrp.net/image-7839687-10535486-1405698138000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151421?target=_blank&mouseover=N""></script>","http://www.dpbolvw.net/click-7839687-10535486-1405698138000","N/A","","","","Events","2288710","Active","English","No"
"TicketLiquidator",,"10856697","New Kids on the Block Tickets","New Kids on the Block tickets are among our top sellers for their tour with the Backstreet Boys. Should sell very well if this link is placed somewhere prominent.","New Kids on the Block tickets, NKOTB tickets, backstreet boys tickets, New Kids tour tickets, concert tickets, New Kids on the Block tour dates, New Kids on the Block schedule, NKOTB schedule, NKOTB tour dates, Backstreet Boys schedule","Text Link","N/A","N/A","21-Jul-2014","<a href=""http://www.dpbolvw.net/click-7839687-10856697-1405955857000"" target=""_blank"">New Kids on the Block tickets</a><img src=""http://www.ftjcfx.com/image-7839687-10856697-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151422?target=_blank&mouseover=N""></script>","http://www.tkqlhce.com/click-7839687-10856697-1405955857000","Sale/Discount","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"10795910","Orange County Events","Link to Orange County events, like Anaheim Angels and Anaheim Ducks, plus theater and concerts.","Orange County events, tickets, concert tickets, sports tickets, theater tickets, Orange County tickets, cheap tickets, Anaheim Ducks tickets, Anaheim Angels tickets","Banner","N/A","N/A","21-Jul-2014","<a href=""http://www.tkqlhce.com/click-7839687-10795910-1405955857000"" target=""_blank""> <img src=""http://www.awltovhc.com/image-7839687-10795910-1405955857000"" width=""125"" height=""125"" alt=""Event tickets in Orange County"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.tkqlhce.com/placeholder-16151423?target=_blank&mouseover=N""></script>","http://www.anrdoezrs.net/click-7839687-10795910-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"10770380","Cheap tickets","Direct link to TicketLiquidator's homepage, for discount concert, theater and sports tickets.","cheap tickets, discount tickets, tickets, ticket, event tickets, online tickets, tickets online, stadium seats, concert tickets, sports tickets, theater tickets","Text Link","41.76 € EUR","88.75 € EUR","21-Jul-2014","<a href=""http://www.anrdoezrs.net/click-7839687-10770380-1405955857000"" target=""_blank"">Cheap tickets</a><img src=""http://www.tqlkg.com/image-7839687-10770380-1405955857000"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""http://www.jdoqocy.com/placeholder-16151425?target=_blank&mouseover=N""></script>","http://www.dpbolvw.net/click-7839687-10770380-1405955857000","Sale/Discount","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"11790923","Chicago and REO Speedwagon 2","Find Chicago and REO Speedwagon tickets at Ticket Liquidator.","Chicago and REO Speedwagon, Chicago and REO Speedwagon tickets, Chicago and REO Speedwagon tour, Chicago tickets, REO Speedwagon tickets, live concert events","Banner","N/A","N/A","21-Jul-2014","<a href=""http://www.dpbolvw.net/click-7839687-11790923-1405955857000"" target=""_blank""> <img src=""http://www.awltovhc.com/image-7839687-11790923-1405955857000"" width=""285"" height=""170"" alt=""Chicago and REO Speedwagon"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.anrdoezrs.net/placeholder-16151426?target=_blank&mouseover=N""></script>","http://www.kqzyfj.com/click-7839687-11790923-1405955857000","N/A","","","","Events","2916100","Active","English","No"
"TicketLiquidator",,"10847410","Holiday Banner 2","This eye-catching holiday banner will look great through the festive season and should attract 

plenty of clicks. ","Christmas tickets, TSO tickets, nutcracker tickets, radio city tickets, holiday season gifts, 

festive season tickets, cheap tickets, ticket coupons, discount coupons, holiday discounts, 

tickets, holiday show tickets, Broadway tickets, sports tickets, concert tickets","Banner","N/A","N/A","21-Jul-2014","<a href=""http://www.jdoqocy.com/click-7839687-10847410-1405955857000"" target=""_blank""> <img src=""http://www.lduhtrp.net/image-7839687-10847410-1405955857000"" width=""120"" height=""600"" alt=""The Gift of Tickets!"" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""http://www.dpbolvw.net/placeholder-16151427?target=_blank&mouseover=N""></script>","http://www.jdoqocy.com/click-7839687-10847410-1405955857000","N/A","","","","Events","2916100","Active","English","No"
